cause,causeLabel,exposure,exposureLabel,symptom,symptomLabel,route,routeLabel
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q522229,Sinus tachycardia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q557945,mental confusion,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q570197,proteinuria,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q576349,encephalopathy,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q612681,Anuria,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q633403,weakness,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q693058,chest pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q767485,respiratory failure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q970208,liver failure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q979168,cerebral edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1054718,nephropathy,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1292082,sore throat,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1495657,Gastrointestinal bleeding,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1527888,pancreatitis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q2085267,pharyngitis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q3026331,Diaphoresis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q3443277,flushing,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q6402731,Dysgeusia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q7104966,orthostatic hypotension,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q7168709,Peripheral edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q7315912,respiratory distress,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q7562539,Facial nerve paralysis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q10916362,dizziness,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q21112283,respiratory irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q21402560,ventricular dysrhythmia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q21402574,phrenic nerve paralysis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q21402577,myocardial dysfunction,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q21402634,microhemorrhage,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q21402635,mimicked myocardial infarction,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q35805,cough,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q38933,fever,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q55998,pleurisy,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q133244,jaundice,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q156103,gastroenteritis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q160796,Delirium,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q178061,circulatory shock,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q178069,necrosis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q180007,fainting,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q183425,abdominal pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q185935,mania,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q213433,vertigo,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q254327,anorexia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q344873,Acute respiratory distress syndrome,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q373597,hematuria,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q476921,kidney failure,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q501561,pericarditis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q522229,Sinus tachycardia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q557945,mental confusion,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q570197,proteinuria,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q576349,encephalopathy,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q612681,Anuria,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q693058,chest pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q767485,respiratory failure,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q979168,cerebral edema,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1163908,melena,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1320276,hypovolemia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1349821,hepatotoxicity,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1468324,Nephrotoxicity,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1495657,Gastrointestinal bleeding,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1527888,pancreatitis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1642049,Hematochezia,http://www.wikidata.org/entity/Q1663054,ingestion
